account_id,month,active_users,features_adopted,logins
A000120,2024-05-28 16:27:25.294593,22,3,398
A000120,2024-06-27 16:27:25.294593,22,3,300
A000120,2024-08-26 16:27:25.294593,21,3,167
A000120,2024-09-25 16:27:25.294593,21,3,321
A000120,2024-10-25 16:27:25.294593,24,3,227
A000120,2024-12-24 16:27:25.294593,24,3,278
A000120,2025-01-23 16:27:25.294593,20,3,367
A000120,2025-02-22 16:27:25.294593,22,3,186
A000120,2025-03-24 16:27:25.294593,21,3,380
A000120,2025-04-23 16:27:25.294593,22,3,340
A000120,2025-05-23 16:27:25.294593,24,3,226
A000120,2025-06-22 16:27:25.294593,22,3,389
A000120,2025-07-22 16:27:25.294593,24,3,204
A000120,2025-08-21 16:27:25.294593,24,3,295
A000120,2025-09-20 16:27:25.294593,21,3,289
A000120,2025-10-20 16:27:25.294593,23,3,361
A000120,2025-11-19 16:27:25.294593,22,3,393
A000120,2025-12-19 16:27:25.294593,22,3,312
A000120,2026-01-18 16:27:25.294593,24,3,366
A000120,2026-02-17 16:27:25.294593,20,3,242
A000120,2026-03-19 16:27:25.294593,23,3,411
A000120,2026-04-18 16:27:25.294593,20,3,256
A000120,2026-05-18 16:27:25.294593,20,3,278
A000120,2026-06-17 16:27:25.294593,23,3,450
A000120,2026-07-17 16:27:25.294593,20,3,250
A000121,2025-07-02 07:02:06.445625,2,2,25
A000121,2025-08-01 07:02:06.445625,2,2,31
A000121,2025-08-31 07:02:06.445625,2,2,29
A000121,2025-09-30 07:02:06.445625,2,2,24
A000121,2025-10-30 07:02:06.445625,2,2,27
A000121,2025-11-29 07:02:06.445625,2,2,29
A000121,2025-12-29 07:02:06.445625,2,2,23
A000121,2026-01-28 07:02:06.445625,2,2,30
A000121,2026-02-27 07:02:06.445625,2,2,30
A000121,2026-03-29 07:02:06.445625,2,2,32
A000121,2026-04-28 07:02:06.445625,2,2,19
A000121,2026-05-28 07:02:06.445625,2,2,18
A000121,2026-06-27 07:02:06.445625,2,2,27
A000121,2026-07-27 07:02:06.445625,2,2,22
A000122,2026-07-21 15:24:21.049253,12,4,120
A000123,2023-11-21 09:37:14.459281,8,2,74
A000123,2023-12-21 09:37:14.459281,8,2,91
A000123,2024-01-20 09:37:14.459281,7,2,84
A000123,2024-02-19 09:37:14.459281,6,2,120
A000123,2024-03-20 09:37:14.459281,7,2,58
A000123,2024-04-19 09:37:14.459281,6,1,47
A000123,2024-05-19 09:37:14.459281,5,1,49
A000123,2024-06-18 09:37:14.459281,4,1,42
A000124,2024-08-12 13:22:47.633438,2,4,16
A000124,2024-09-11 13:22:47.633438,2,4,27
A000124,2024-10-11 13:22:47.633438,2,4,23
A000124,2024-11-10 13:22:47.633438,1,3,21
A000124,2024-12-10 13:22:47.633438,1,3,20
A000124,2025-01-09 13:22:47.633438,1,3,11
A000124,2025-02-08 13:22:47.633438,1,3,14
A000124,2025-03-10 13:22:47.633438,1,3,17
A000124,2025-04-09 13:22:47.633438,1,3,10
A000124,2025-05-09 13:22:47.633438,1,2,13
A000125,2023-10-30 22:00:56.892458,2,3,36
A000125,2023-11-29 22:00:56.892458,2,3,39
A000125,2023-12-29 22:00:56.892458,2,3,23
A000125,2024-01-28 22:00:56.892458,2,3,18
A000125,2024-02-27 22:00:56.892458,2,3,34
A000125,2024-03-28 22:00:56.892458,2,3,20
A000125,2024-04-27 22:00:56.892458,2,3,26
A000125,2024-05-27 22:00:56.892458,2,3,27
A000125,2024-06-26 22:00:56.892458,2,3,31
A000125,2024-07-26 22:00:56.892458,2,3,30
A000125,2024-08-25 22:00:56.892458,2,3,20
A000125,2024-09-24 22:00:56.892458,2,3,30
A000125,2024-10-24 22:00:56.892458,2,3,33
A000125,2024-12-23 22:00:56.892458,2,3,33
A000125,2025-01-22 22:00:56.892458,2,3,35
A000125,2025-02-21 22:00:56.892458,2,3,22
A000125,2025-03-23 22:00:56.892458,2,3,37
A000125,2025-04-22 22:00:56.892458,2,3,35
A000125,2025-05-22 22:00:56.892458,2,3,38
A000125,2025-06-21 22:00:56.892458,2,3,20
A000125,2025-07-21 22:00:56.892458,2,3,34
A000125,2025-08-20 22:00:56.892458,2,3,15
A000125,2025-09-19 22:00:56.892458,2,3,34
A000125,2025-10-19 22:00:56.892458,2,3,34
A000125,2025-11-18 22:00:56.892458,2,3,27
A000125,2025-12-18 22:00:56.892458,2,3,37
A000125,2026-01-17 22:00:56.892458,2,3,38
A000125,2026-02-16 22:00:56.892458,2,3,17
A000125,2026-03-18 22:00:56.892458,2,3,36
A000125,2026-04-17 22:00:56.892458,2,3,33
A000125,2026-05-17 22:00:56.892458,2,3,18
A000125,2026-06-16 22:00:56.892458,2,3,39
A000125,2026-07-16 22:00:56.892458,2,3,32
A000126,2024-02-03 07:33:02.020938,4,2,50
A000126,2024-03-04 07:33:02.020938,5,2,91
A000126,2024-04-03 07:33:02.020938,4,2,63
A000126,2024-05-03 07:33:02.020938,5,2,64
A000126,2024-06-02 07:33:02.020938,4,2,62
A000126,2024-07-02 07:33:02.020938,4,2,33
A000126,2024-08-01 07:33:02.020938,4,2,80
A000126,2024-08-31 07:33:02.020938,4,2,32
A000126,2024-09-30 07:33:02.020938,3,2,55
A000126,2024-10-30 07:33:02.020938,4,2,49
A000126,2024-11-29 07:33:02.020938,3,2,62
A000126,2024-12-29 07:33:02.020938,3,1,54
A000126,2025-01-28 07:33:02.020938,3,1,28
A000126,2025-02-27 07:33:02.020938,3,1,34
A000126,2025-03-29 07:33:02.020938,2,1,40
A000126,2025-04-28 07:33:02.020938,2,1,39
A000126,2025-05-28 07:33:02.020938,2,1,23
A000127,2023-11-13 12:19:54.193650,6,3,55
A000127,2023-12-13 12:19:54.193650,7,3,105
A000127,2024-01-12 12:19:54.193650,7,3,124
A000127,2024-02-11 12:19:54.193650,6,3,81
A000127,2024-03-12 12:19:54.193650,5,2,44
A000127,2024-04-11 12:19:54.193650,4,2,56
A000127,2024-05-11 12:19:54.193650,5,2,74
A000127,2024-06-10 12:19:54.193650,4,2,57
A000127,2024-07-10 12:19:54.193650,3,2,37
A000127,2024-08-09 12:19:54.193650,3,2,31
A000128,2025-09-09 22:20:04.756238,9,4,165
A000128,2025-10-09 22:20:04.756238,7,3,59
A000128,2025-11-08 22:20:04.756238,4,2,41
A000129,2024-01-06 12:25:33.146064,13,2,246
A000129,2024-02-05 12:25:33.146064,13,2,193
A000129,2024-03-06 12:25:33.146064,14,2,271
A000129,2024-04-05 12:25:33.146064,15,2,149
A000129,2024-05-05 12:25:33.146064,15,3,130
A000129,2024-06-04 12:25:33.146064,17,3,217
A000129,2024-07-04 12:25:33.146064,16,3,161
A000129,2024-08-03 12:25:33.146064,17,3,272
A000129,2024-09-02 12:25:33.146064,15,3,184
A000129,2024-10-02 12:25:33.146064,17,3,209
A000129,2024-11-01 12:25:33.146064,19,4,220
A000129,2024-12-01 12:25:33.146064,16,4,265
A000129,2024-12-31 12:25:33.146064,15,4,221
A000129,2025-01-30 12:25:33.146064,18,4,210
A000129,2025-03-01 12:25:33.146064,20,4,261
A000129,2025-03-31 12:25:33.146064,17,4,273
A000129,2025-05-30 12:25:33.146064,17,5,263
A000129,2025-06-29 12:25:33.146064,18,5,187
A000129,2025-07-29 12:25:33.146064,20,5,393
A000129,2025-08-28 12:25:33.146064,21,5,369
A000129,2025-09-27 12:25:33.146064,21,5,265
A000129,2025-10-27 12:25:33.146064,23,6,404
A000129,2025-11-26 12:25:33.146064,22,6,317
A000129,2025-12-26 12:25:33.146064,20,6,270
A000129,2026-01-25 12:25:33.146064,20,6,384
A000129,2026-02-24 12:25:33.146064,21,6,396
A000129,2026-03-26 12:25:33.146064,22,6,391
A000129,2026-04-25 12:25:33.146064,21,7,405
A000129,2026-05-25 12:25:33.146064,25,7,416
A000129,2026-06-24 12:25:33.146064,26,7,401
A000129,2026-07-24 12:25:33.146064,20,7,220
A000130,2024-06-30 14:39:25.716446,3,4,47
A000130,2024-07-30 14:39:25.716446,4,4,54
A000130,2024-08-29 14:39:25.716446,4,4,73
A000130,2024-12-27 14:39:25.716446,2,3,20
A000130,2025-01-26 14:39:25.716446,2,3,20
A000130,2025-02-25 14:39:25.716446,2,3,17
A000130,2025-03-27 14:39:25.716446,2,2,27
A000131,2026-04-15 15:50:25.681560,2,4,27
A000131,2026-05-15 15:50:25.681560,2,3,27
A000131,2026-06-14 15:50:25.681560,1,3,16
A000131,2026-07-14 15:50:25.681560,1,2,11
A000132,2025-05-16 12:01:53.419069,2,4,27
A000132,2025-06-15 12:01:53.419069,2,4,24
A000132,2025-07-15 12:01:53.419069,2,5,25
A000132,2025-08-14 12:01:53.419069,2,5,32
A000132,2025-09-13 12:01:53.419069,2,5,30
A000132,2025-10-13 12:01:53.419069,3,6,25
A000132,2025-11-12 12:01:53.419069,2,6,47
A000132,2025-12-12 12:01:53.419069,3,6,49
A000132,2026-01-11 12:01:53.419069,3,7,57
A000132,2026-02-10 12:01:53.419069,3,7,64
A000132,2026-03-12 12:01:53.419069,3,8,46
A000132,2026-04-11 12:01:53.419069,4,8,65
A000132,2026-05-11 12:01:53.419069,4,8,40
A000132,2026-06-10 12:01:53.419069,4,9,73
A000132,2026-07-10 12:01:53.419069,4,9,67
A000133,2023-10-02 01:29:19.039808,2,3,38
A000133,2023-11-01 01:29:19.039808,2,3,23
A000133,2023-12-01 01:29:19.039808,2,3,30
A000133,2023-12-31 01:29:19.039808,2,3,41
A000133,2024-01-30 01:29:19.039808,2,3,16
A000133,2024-02-29 01:29:19.039808,2,3,15
A000133,2024-03-30 01:29:19.039808,2,3,38
A000133,2024-04-29 01:29:19.039808,2,3,21
A000133,2024-05-29 01:29:19.039808,2,3,33
A000133,2024-06-28 01:29:19.039808,2,3,26
A000133,2024-07-28 01:29:19.039808,2,3,26
A000133,2024-08-27 01:29:19.039808,2,3,19
A000133,2024-09-26 01:29:19.039808,2,3,30
A000133,2024-10-26 01:29:19.039808,2,3,38
A000133,2024-11-25 01:29:19.039808,2,3,28
A000133,2024-12-25 01:29:19.039808,2,3,19
A000133,2025-01-24 01:29:19.039808,2,3,20
A000133,2025-02-23 01:29:19.039808,2,3,28
A000133,2025-03-25 01:29:19.039808,2,3,20
A000133,2025-04-24 01:29:19.039808,2,3,30
A000133,2025-05-24 01:29:19.039808,2,3,22
A000133,2025-06-23 01:29:19.039808,2,3,25
A000133,2025-07-23 01:29:19.039808,2,3,41
A000133,2025-08-22 01:29:19.039808,2,3,19
A000133,2025-10-21 01:29:19.039808,2,3,23
A000133,2025-11-20 01:29:19.039808,2,3,22
A000133,2025-12-20 01:29:19.039808,2,3,29
A000133,2026-01-19 01:29:19.039808,2,3,21
A000133,2026-02-18 01:29:19.039808,2,3,31
A000133,2026-03-20 01:29:19.039808,2,3,22
A000133,2026-04-19 01:29:19.039808,2,3,32
A000133,2026-05-19 01:29:19.039808,2,3,38
A000133,2026-06-18 01:29:19.039808,2,3,19
A000133,2026-07-18 01:29:19.039808,2,3,33
A000134,2023-10-22 13:33:09.042431,4,3,61
A000134,2023-11-21 13:33:09.042431,4,3,36
A000134,2023-12-21 13:33:09.042431,4,3,43
A000134,2024-01-20 13:33:09.042431,4,3,52
A000134,2024-02-19 13:33:09.042431,3,3,47
A000134,2024-03-20 13:33:09.042431,3,3,57
A000134,2024-04-19 13:33:09.042431,3,2,43
A000134,2024-05-19 13:33:09.042431,3,2,47
A000134,2024-06-18 13:33:09.042431,3,2,38
A000134,2024-07-18 13:33:09.042431,2,2,32
A000134,2024-08-17 13:33:09.042431,2,2,38
A000134,2024-09-16 13:33:09.042431,2,2,31
A000134,2024-10-16 13:33:09.042431,2,2,26
A000134,2024-11-15 13:33:09.042431,2,2,21
A000134,2024-12-15 13:33:09.042431,2,2,32
A000135,2024-01-25 01:06:45.714545,16,2,131
A000135,2024-02-24 01:06:45.714545,12,2,147
A000135,2024-03-25 01:06:45.714545,12,2,113
A000135,2024-04-24 01:06:45.714545,13,2,260
A000135,2024-05-24 01:06:45.714545,12,2,134
A000135,2024-06-23 01:06:45.714545,9,2,174
A000135,2024-07-23 01:06:45.714545,8,2,75
A000135,2024-08-22 01:06:45.714545,8,1,151
A000135,2024-09-21 01:06:45.714545,6,1,99
A000135,2024-10-21 01:06:45.714545,7,1,65
A000135,2024-11-20 01:06:45.714545,5,1,56
A000136,2023-10-20 17:24:03.222280,4,3,50
A000136,2023-11-19 17:24:03.222280,4,3,60
A000136,2023-12-19 17:24:03.222280,4,3,48
A000136,2024-01-18 17:24:03.222280,4,3,62
A000136,2024-02-17 17:24:03.222280,4,3,77
A000136,2024-03-18 17:24:03.222280,4,3,51
A000136,2024-04-17 17:24:03.222280,4,3,38
A000136,2024-05-17 17:24:03.222280,4,3,48
A000136,2024-06-16 17:24:03.222280,4,3,44
A000136,2024-07-16 17:24:03.222280,4,3,59
A000136,2024-08-15 17:24:03.222280,4,3,52
A000136,2024-09-14 17:24:03.222280,4,3,42
A000136,2024-10-14 17:24:03.222280,4,3,72
A000136,2024-11-13 17:24:03.222280,4,3,60
A000136,2024-12-13 17:24:03.222280,4,3,36
A000136,2025-01-12 17:24:03.222280,4,3,39
A000136,2025-02-11 17:24:03.222280,4,3,34
A000136,2025-03-13 17:24:03.222280,4,3,35
A000136,2025-04-12 17:24:03.222280,4,3,42
A000136,2025-05-12 17:24:03.222280,4,3,38
A000136,2025-06-11 17:24:03.222280,4,3,45
A000136,2025-07-11 17:24:03.222280,4,3,36
A000136,2025-08-10 17:24:03.222280,4,3,46
A000136,2025-09-09 17:24:03.222280,4,3,51
A000136,2025-10-09 17:24:03.222280,4,3,72
A000136,2025-11-08 17:24:03.222280,4,3,35
A000136,2025-12-08 17:24:03.222280,4,3,64
A000136,2026-01-07 17:24:03.222280,4,3,37
A000136,2026-02-06 17:24:03.222280,4,3,32
A000136,2026-03-08 17:24:03.222280,4,3,80
A000136,2026-04-07 17:24:03.222280,4,3,73
A000136,2026-05-07 17:24:03.222280,4,3,52
A000136,2026-06-06 17:24:03.222280,4,3,37
A000136,2026-07-06 17:24:03.222280,4,3,56
A000137,2024-07-23 08:16:24.002291,3,3,35
A000137,2024-08-22 08:16:24.002291,3,3,50
A000137,2024-09-21 08:16:24.002291,3,3,55
A000137,2024-10-21 08:16:24.002291,3,3,40
A000137,2024-11-20 08:16:24.002291,3,3,41
A000137,2024-12-20 08:16:24.002291,3,3,26
A000137,2025-01-19 08:16:24.002291,3,3,45
A000137,2025-02-18 08:16:24.002291,3,3,51
A000137,2025-03-20 08:16:24.002291,3,3,51
A000137,2025-04-19 08:16:24.002291,3,3,43
A000137,2025-05-19 08:16:24.002291,3,3,48
A000137,2025-06-18 08:16:24.002291,3,3,43
A000137,2025-07-18 08:16:24.002291,3,3,25
A000137,2025-08-17 08:16:24.002291,3,3,30
A000137,2025-09-16 08:16:24.002291,3,3,42
A000137,2025-10-16 08:16:24.002291,3,3,49
A000137,2025-11-15 08:16:24.002291,3,3,27
A000137,2025-12-15 08:16:24.002291,3,3,22
A000137,2026-01-14 08:16:24.002291,3,3,49
A000137,2026-02-13 08:16:24.002291,3,3,36
A000137,2026-03-15 08:16:24.002291,3,3,27
A000137,2026-04-14 08:16:24.002291,3,3,36
A000137,2026-05-14 08:16:24.002291,3,3,34
A000137,2026-06-13 08:16:24.002291,3,3,58
A000137,2026-07-13 08:16:24.002291,3,3,45
A000138,2026-01-02 02:27:16.414084,11,2,151
A000138,2026-02-01 02:27:16.414084,12,3,238
A000138,2026-03-03 02:27:16.414084,14,3,189
A000138,2026-04-02 02:27:16.414084,18,4,355
A000138,2026-05-02 02:27:16.414084,19,5,316
A000138,2026-06-01 02:27:16.414084,21,6,413
A000138,2026-07-01 02:27:16.414084,23,6,186
A000138,2026-07-31 02:27:16.414084,23,7,442
A000139,2025-03-25 13:09:09.044362,3,3,60
A000139,2025-04-24 13:09:09.044362,3,3,33
A000139,2025-05-24 13:09:09.044362,3,3,54
A000139,2025-06-23 13:09:09.044362,2,3,19
A000139,2025-07-23 13:09:09.044362,2,2,36
A000139,2025-08-22 13:09:09.044362,2,2,28
A000139,2025-09-21 13:09:09.044362,2,2,29
A000139,2025-10-21 13:09:09.044362,1,2,20
A000139,2025-11-20 13:09:09.044362,1,2,24
A000140,2025-07-03 14:51:20.335210,14,3,218
A000140,2025-08-02 14:51:20.335210,14,3,168
A000140,2025-09-01 14:51:20.335210,14,3,169
A000140,2025-10-01 14:51:20.335210,14,3,160
A000140,2025-10-31 14:51:20.335210,15,3,235
A000140,2025-11-30 14:51:20.335210,14,3,138
A000140,2025-12-30 14:51:20.335210,15,3,295
A000140,2026-01-29 14:51:20.335210,14,3,261
A000140,2026-02-28 14:51:20.335210,14,3,192
A000140,2026-03-30 14:51:20.335210,13,3,173
A000140,2026-04-29 14:51:20.335210,14,3,216
A000140,2026-05-29 14:51:20.335210,15,3,233
A000140,2026-06-28 14:51:20.335210,13,3,115
A000140,2026-07-28 14:51:20.335210,15,3,244
A000141,2023-10-01 11:37:30.729540,5,4,109
A000141,2023-10-31 11:37:30.729540,5,4,46
A000141,2023-11-30 11:37:30.729540,6,4,81
A000141,2024-01-29 11:37:30.729540,6,4,96
A000141,2024-02-28 11:37:30.729540,6,4,95
A000141,2024-03-29 11:37:30.729540,6,4,58
A000141,2024-04-28 11:37:30.729540,6,4,78
A000141,2024-05-28 11:37:30.729540,6,4,114
A000141,2024-06-27 11:37:30.729540,7,4,62
A000141,2024-08-26 11:37:30.729540,6,4,103
A000141,2024-09-25 11:37:30.729540,7,4,59
A000141,2024-10-25 11:37:30.729540,6,4,116
A000141,2024-11-24 11:37:30.729540,6,4,113
A000141,2024-12-24 11:37:30.729540,6,4,106
A000141,2025-01-23 11:37:30.729540,6,4,97
A000141,2025-02-22 11:37:30.729540,6,4,58
A000141,2025-03-24 11:37:30.729540,6,4,119
A000141,2025-04-23 11:37:30.729540,6,4,74
A000141,2025-05-23 11:37:30.729540,5,4,56
A000141,2025-06-22 11:37:30.729540,6,4,86
A000141,2025-07-22 11:37:30.729540,5,4,83
A000141,2025-08-21 11:37:30.729540,6,4,82
A000141,2025-09-20 11:37:30.729540,6,4,115
A000141,2025-10-20 11:37:30.729540,6,4,75
A000141,2025-11-19 11:37:30.729540,6,4,83
A000141,2025-12-19 11:37:30.729540,6,4,123
A000141,2026-01-18 11:37:30.729540,6,4,96
A000141,2026-03-19 11:37:30.729540,6,4,124
A000141,2026-04-18 11:37:30.729540,6,4,111
A000141,2026-05-18 11:37:30.729540,6,4,59
A000141,2026-06-17 11:37:30.729540,6,4,77
A000141,2026-07-17 11:37:30.729540,6,4,89
A000142,2025-06-21 04:50:57.130175,2,3,25
A000142,2025-07-21 04:50:57.130175,2,3,32
A000142,2025-08-20 04:50:57.130175,2,3,40
A000142,2025-09-19 04:50:57.130175,2,3,19
A000142,2025-10-19 04:50:57.130175,2,3,31
A000142,2025-12-18 04:50:57.130175,2,3,26
A000142,2026-02-16 04:50:57.130175,2,3,24
A000142,2026-04-17 04:50:57.130175,2,3,16
A000142,2026-05-17 04:50:57.130175,2,3,19
A000142,2026-06-16 04:50:57.130175,2,3,23
A000142,2026-07-16 04:50:57.130175,2,3,18
A000143,2024-11-15 03:19:26.753401,5,2,46
A000143,2024-12-15 03:19:26.753401,5,2,93
A000143,2025-01-14 03:19:26.753401,5,2,70
A000143,2025-02-13 03:19:26.753401,5,2,60
A000143,2025-03-15 03:19:26.753401,5,2,53
A000143,2025-04-14 03:19:26.753401,5,2,85
A000143,2025-06-13 03:19:26.753401,5,2,82
A000143,2025-08-12 03:19:26.753401,5,2,66
A000143,2025-09-11 03:19:26.753401,5,2,65
A000143,2025-10-11 03:19:26.753401,5,2,91
A000143,2025-11-10 03:19:26.753401,5,2,91
A000143,2025-12-10 03:19:26.753401,5,2,94
A000143,2026-01-09 03:19:26.753401,5,2,48
A000143,2026-02-08 03:19:26.753401,5,2,46
A000143,2026-03-10 03:19:26.753401,5,2,47
A000143,2026-04-09 03:19:26.753401,5,2,80
A000143,2026-05-09 03:19:26.753401,5,2,52
A000143,2026-06-08 03:19:26.753401,5,2,46
A000143,2026-07-08 03:19:26.753401,5,2,52
A000144,2023-10-13 04:58:48.527124,2,4,33
A000144,2023-11-12 04:58:48.527124,2,4,26
A000144,2023-12-12 04:58:48.527124,2,4,41
A000144,2024-01-11 04:58:48.527124,2,4,18
A000144,2024-02-10 04:58:48.527124,2,4,38
A000144,2024-03-11 04:58:48.527124,2,4,40
A000144,2024-04-10 04:58:48.527124,2,4,26
A000144,2024-05-10 04:58:48.527124,2,4,30
A000144,2024-06-09 04:58:48.527124,2,4,20
A000144,2024-07-09 04:58:48.527124,2,4,16
A000144,2024-08-08 04:58:48.527124,2,4,38
A000144,2024-09-07 04:58:48.527124,2,4,28
A000144,2024-10-07 04:58:48.527124,2,4,34
A000144,2024-12-06 04:58:48.527124,2,4,26
A000144,2025-01-05 04:58:48.527124,2,4,21
A000144,2025-02-04 04:58:48.527124,2,4,33
A000144,2025-03-06 04:58:48.527124,2,4,33
A000144,2025-04-05 04:58:48.527124,2,4,15
A000144,2025-05-05 04:58:48.527124,2,4,17
A000144,2025-06-04 04:58:48.527124,2,4,21
A000144,2025-07-04 04:58:48.527124,2,4,22
A000144,2025-08-03 04:58:48.527124,2,4,19
A000144,2025-09-02 04:58:48.527124,2,4,26
A000144,2025-10-02 04:58:48.527124,2,4,37
A000144,2025-11-01 04:58:48.527124,2,4,17
A000144,2025-12-01 04:58:48.527124,2,4,39
A000144,2025-12-31 04:58:48.527124,2,4,24
A000144,2026-01-30 04:58:48.527124,2,4,41
A000144,2026-03-01 04:58:48.527124,2,4,20
A000144,2026-03-31 04:58:48.527124,2,4,31
A000144,2026-05-30 04:58:48.527124,2,4,24
A000144,2026-06-29 04:58:48.527124,2,4,31
A000144,2026-07-29 04:58:48.527124,2,4,28
A000145,2025-10-19 05:47:04.954915,7,2,64
A000145,2025-11-18 05:47:04.954915,8,3,104
A000145,2025-12-18 05:47:04.954915,9,3,74
A000145,2026-01-17 05:47:04.954915,8,4,90
A000145,2026-02-16 05:47:04.954915,11,4,93
A000145,2026-03-18 05:47:04.954915,11,5,106
A000145,2026-04-17 05:47:04.954915,11,5,119
A000145,2026-05-17 05:47:04.954915,12,6,103
A000145,2026-06-16 05:47:04.954915,11,6,222
A000145,2026-07-16 05:47:04.954915,12,7,198
A000147,2026-01-19 16:58:12.332354,6,4,50
A000147,2026-02-18 16:58:12.332354,7,4,94
A000147,2026-03-20 16:58:12.332354,6,4,99
A000147,2026-04-19 16:58:12.332354,6,4,51
A000147,2026-05-19 16:58:12.332354,6,4,76
A000147,2026-06-18 16:58:12.332354,6,4,100
A000147,2026-07-18 16:58:12.332354,6,4,91
A000148,2025-09-26 01:47:57.484024,2,2,30
A000148,2025-10-26 01:47:57.484024,2,3,29
A000148,2025-11-25 01:47:57.484024,2,3,29
A000148,2025-12-25 01:47:57.484024,2,4,43
A000148,2026-01-24 01:47:57.484024,3,4,50
A000148,2026-02-23 01:47:57.484024,3,5,41
A000148,2026-03-25 01:47:57.484024,3,5,44
A000148,2026-04-24 01:47:57.484024,3,6,48
A000148,2026-05-24 01:47:57.484024,3,6,68
A000148,2026-07-23 01:47:57.484024,3,7,55
A000149,2026-03-16 18:54:05.261459,3,2,28
A000149,2026-04-15 18:54:05.261459,3,2,48
A000149,2026-05-15 18:54:05.261459,3,2,35
A000149,2026-06-14 18:54:05.261459,3,2,27
A000150,2025-12-17 03:30:24.779961,7,4,69
A000150,2026-01-16 03:30:24.779961,7,4,83
A000150,2026-02-15 03:30:24.779961,8,4,145
A000150,2026-03-17 03:30:24.779961,6,4,124
A000150,2026-04-16 03:30:24.779961,7,4,111
A000150,2026-05-16 03:30:24.779961,7,4,125
A000150,2026-06-15 03:30:24.779961,8,4,68
A000150,2026-07-15 03:30:24.779961,7,4,94
A000151,2024-10-19 17:46:28.808913,9,2,118
A000151,2024-11-18 17:46:28.808913,9,2,136
A000151,2024-12-18 17:46:28.808913,9,2,132
A000151,2025-01-17 17:46:28.808913,9,2,99
A000151,2025-02-16 17:46:28.808913,9,2,160
A000151,2025-03-18 17:46:28.808913,10,2,79
A000151,2025-04-17 17:46:28.808913,9,2,104
A000151,2025-05-17 17:46:28.808913,9,2,148
A000151,2025-06-16 17:46:28.808913,8,2,151
A000151,2025-07-16 17:46:28.808913,9,2,141
A000151,2025-08-15 17:46:28.808913,10,2,143
A000151,2025-09-14 17:46:28.808913,9,2,81
A000151,2025-10-14 17:46:28.808913,10,2,88
A000151,2025-11-13 17:46:28.808913,9,2,83
A000151,2025-12-13 17:46:28.808913,10,2,144
A000151,2026-01-12 17:46:28.808913,9,2,139
A000151,2026-03-13 17:46:28.808913,9,2,131
A000151,2026-04-12 17:46:28.808913,9,2,158
A000151,2026-05-12 17:46:28.808913,10,2,87
A000151,2026-06-11 17:46:28.808913,9,2,141
A000151,2026-07-11 17:46:28.808913,10,2,89
A000152,2025-04-30 10:18:48.332557,2,4,27
A000152,2025-05-30 10:18:48.332557,2,4,17
A000152,2025-06-29 10:18:48.332557,2,4,29
A000152,2025-07-29 10:18:48.332557,2,4,22
A000152,2025-08-28 10:18:48.332557,2,4,29
A000152,2025-09-27 10:18:48.332557,2,4,18
A000152,2025-10-27 10:18:48.332557,2,4,35
A000152,2025-11-26 10:18:48.332557,2,4,21
A000152,2025-12-26 10:18:48.332557,2,4,26
A000152,2026-01-25 10:18:48.332557,2,4,26
A000152,2026-03-26 10:18:48.332557,2,4,35
A000152,2026-04-25 10:18:48.332557,2,4,27
A000152,2026-05-25 10:18:48.332557,2,4,31
A000152,2026-06-24 10:18:48.332557,2,4,24
A000152,2026-07-24 10:18:48.332557,2,4,34
A000153,2024-06-12 12:24:20.030943,3,2,57
A000153,2024-07-12 12:24:20.030943,3,2,24
A000153,2024-08-11 12:24:20.030943,3,2,57
A000153,2024-09-10 12:24:20.030943,3,2,52
A000153,2024-10-10 12:24:20.030943,2,2,30
A000153,2024-11-09 12:24:20.030943,2,2,17
A000153,2024-12-09 12:24:20.030943,2,2,31
A000153,2025-01-08 12:24:20.030943,2,1,23
A000153,2025-02-07 12:24:20.030943,2,1,33
A000153,2025-03-09 12:24:20.030943,2,1,21
A000153,2025-04-08 12:24:20.030943,1,1,12
A000153,2025-05-08 12:24:20.030943,1,1,13
A000154,2024-11-16 21:01:16.422500,8,2,69
A000154,2024-12-16 21:01:16.422500,7,2,66
A000154,2025-01-15 21:01:16.422500,7,2,93
A000154,2025-02-14 21:01:16.422500,7,2,68
A000154,2025-03-16 21:01:16.422500,7,2,92
A000154,2025-04-15 21:01:16.422500,7,2,70
A000154,2025-05-15 21:01:16.422500,7,2,92
A000154,2025-06-14 21:01:16.422500,6,2,50
A000154,2025-07-14 21:01:16.422500,7,2,70
A000154,2025-08-13 21:01:16.422500,7,2,76
A000154,2025-09-12 21:01:16.422500,7,2,98
