lead_id,company_name,industry,company_size,lead_source,created_date,pricing_page_visits,demo_requested,content_downloads,email_opens,converted,converted_date
L001207,Walton LLC,Education,108.0,Organic Search,2025-05-25,4,False,1,2,False,
L001208,Rivera LLC,financial tech,354.0,Referral,2026-07-04,3,False,2,3,False,
L001209,Hunter PLC,Consulting,36.0,Outbound SDR,2024-02-13,5,False,2,3,False,
L001210,"Gray, Montoya and Miller",FinTech,300.0,Organic Search,2024-02-28,1,False,3,4,True,2024-03-20
L001211,Solis-West,Manufacturing,105.0,Organic Search,2025-08-27,3,False,1,5,False,
L001212,West-Wilson,Fintech,72.0,Referral,2025-03-25,5,True,0,2,False,
L001213,Mcgee-Smith,Media,743.0,Outbound SDR,2024-06-26,1,False,1,3,False,
L001214,Gutierrez-Hawkins,Fintech,116.0,Partner,2026-01-19,3,True,5,5,True,2026-03-09
L001215,Petersen PLC,Healthcare,190.0,Referral,2025-02-20,4,True,1,5,True,2025-04-08
L001216,"Walsh, Wu and Hart",,25.0,Outbound SDR,2023-04-02,3,False,1,3,False,
L001217,"Powers, Clements and Cox",Manufacturing,124.0,Outbound SDR,2025-08-10,6,False,5,3,False,
L001218,Velasquez Group,Manufacturing,30.0,Paid Search,2024-07-04,3,False,2,3,True,2024-09-14
L001219,Castro-Harvey,SaaS,84.0,Paid Search,2023-07-18,2,True,3,2,True,2023-07-28
L001220,Moran-Cox,Education,241.0,Event/Webinar,2025-04-27,2,False,0,1,False,
L001221,Wilson-Malone,Consulting,83.0,Paid Search,2026-02-07,3,True,2,7,False,
L001222,Smith LLC,,212.0,Outbound SDR,2025-12-06,2,False,3,3,False,
L001223,"Brandt, Carter and Boyd",Logistics,114.0,Event/Webinar,2025-08-30,2,False,4,2,False,
L001224,"Rodriguez, Prince and Vasquez",Consulting,142.0,Paid Search,2025-09-02,2,False,5,4,True,2025-10-10
L001225,"Newton, Ortiz and King",Fintech,11.0,Outbound SDR,2023-03-13,2,True,2,1,True,2023-05-16
L001226,Lopez Group,Consulting,182.0,Event/Webinar,2026-03-16,3,False,4,7,True,2026-06-10
L001227,Bryant and Sons,Consulting,92.0,Paid Search,2023-09-04,5,False,2,9,False,
L001228,"Morgan, Sherman and Williams",Media,45.0,Paid Search,2023-12-09,5,False,1,3,True,2024-01-05
L001229,"Monroe, Chapman and Barton",Retail,184.0,Paid Search,2023-03-29,3,False,0,2,False,
L001230,Ellis-Lawrence,Logistics,,Organic Search,2025-06-10,2,False,2,4,False,
L001231,"Taylor, Porter and Moreno",Retail,28.0,Partner,2023-10-30,4,False,3,3,False,
L001232,Tran Group,Consulting,529.0,Referral,2024-10-16,5,False,2,2,False,
L001233,"Webb, Romero and Morse",Fintech,,Organic Search,2025-03-05,3,False,1,1,False,
L001234,Holt and Sons,Real Estate,184.0,Outbound SDR,2026-02-04,4,False,0,3,False,
L001235,"Ochoa, Garcia and Sandoval",Education,98.0,Referral,2025-11-30,3,False,2,2,True,2026-01-27
L001236,"Andrade, Gordon and Cruz",SaaS,42.0,Partner,2026-06-30,3,False,2,6,False,
L001237,"Moon, Farmer and Hill",Consulting,,Event/Webinar,2025-05-09,1,True,1,2,False,
L001238,Waller-Chavez,,740.0,Outbound SDR,2023-11-03,5,False,2,0,False,
L001239,Taylor PLC,Healthcare,90.0,Event/Webinar,2026-04-19,3,False,1,3,False,
L001240,"Tanner, Hunt and Cameron",Consulting,267.0,organic-search,2023-08-05,3,False,2,3,True,2023-10-16
L001241,"Valencia, Joseph and Walls",financial tech,39.0,Referral,2026-01-01,3,False,2,7,True,2026-02-14
L001242,"Robinson, Clark and Klein",Logistics,22.0,Referral,2025-02-23,6,False,1,4,False,
L001243,"Reed, Chambers and Zavala",Media,,Event/Webinar,2026-06-01,6,False,0,3,False,
L001244,"Hester, Thompson and Daniels",Media,208.0,Organic Search,2023-12-19,3,False,1,1,True,2024-01-23
L001245,"Morris, Wilson and Bell",Logistics,,Paid Search,2026-06-20,3,False,0,3,True,2026-08-10
L001246,Aguilar-Bender,SaaS,141.0,Outbound SDR,2024-11-09,3,True,1,6,True,2025-02-05
L001247,"Butler, Adkins and Skinner",Retail,7.0,Organic Search ,2025-08-31,3,False,0,4,False,
L001248,Rich-Henderson,Manufacturing,54.0,Referral,2023-02-11,3,False,2,4,False,
L001249,Mills Inc,Education,240.0,Referral,2024-09-28,3,False,2,5,False,
L001250,Thomas-Santiago,Manufacturing,3.0,Outbound SDR,2023-07-21,4,False,1,4,False,
L001251,Adams and Sons,,,Paid Search,2024-09-07,1,False,5,4,False,
L001252,Vega-Thomas,Media,163.0,Referral,2024-07-05,5,False,3,7,False,
L001253,Vaughn LLC,Logistics,86.0,Event/Webinar,2026-08-15,4,False,2,2,False,
L001254,Molina Inc,Fintech,,Paid Search,2025-06-23,2,False,4,4,False,
L001255,Cervantes-Garcia,,105.0,Outbound SDR,2025-09-19,3,False,1,4,False,
L001256,"Stevenson, Hancock and Newton",Real Estate,44.0,Referral,2023-04-26,4,True,2,2,True,2023-06-30
L001257,"Price, Dixon and Robles",Healthcare,38.0,Organic Search,2024-09-29,3,True,2,5,True,2024-12-28
L001258,"Roberts, Beck and House",Real Estate,173.0,Outbound SDR,2023-10-05,5,False,3,3,True,2023-12-11
L001259,Butler-French,Consulting,439.0,Organic Search,2023-12-22,3,True,2,4,True,2024-01-15
L001260,"Edwards, Arnold and Smith",Retail,54.0,Organic Search,2024-05-25,2,False,0,6,False,
L001261,Harris-Melton,SAAS,523.0,Outbound SDR,2023-04-14,2,False,1,3,False,
L001262,Greer-Pruitt,Education,,Partner,2024-02-12,3,False,1,4,False,
L001263,"Mckinney, Richardson and Chapman",Manufacturing,46.0,Referral,2025-08-08,3,False,3,5,False,
L001264,"Morrison, Parsons and Brandt",Real Estate,,Outbound SDR,2026-07-25,3,False,1,3,False,
L001265,Cole-Lucero,,113.0,Partner,2023-03-04,2,False,2,3,False,
L001266,Lopez and Sons,Retail,8.0,Referral,2025-09-28,3,True,2,0,False,
L001267,"Palmer, Bennett and Patterson",Consulting,,Outbound SDR,2023-12-30,3,False,1,3,True,2024-02-28
L001268,"Baker, Martin and Singleton",,344.0,Event/Webinar,2024-12-17,3,False,0,5,True,2025-01-30
L001269,Rivera Ltd,Healthcare,425.0,Referral,2023-07-05,2,False,1,2,False,
L001270,Williams LLC,Manufacturing,34.0,Organic search,2025-03-02,4,False,0,6,False,
L001271,"Williams, Randolph and Gilbert",SaaS,84.0,Paid Search,2026-03-17,3,False,1,1,False,
L001272,"Turner, Tyler and Pierce",Retail,81.0,Paid Search,2026-08-18,3,False,1,1,False,
L001273,Bowers LLC,Retail,44.0,Partner,2024-02-28,3,True,0,2,True,2024-04-02
L001274,"Robinson, White and Jones",Logistics,484.0,Event/Webinar,2023-02-11,3,False,2,4,False,
L001275,"Moore, Daniels and Powell",SaaS,37.0,Outbound SDR,2023-09-28,1,False,2,3,True,2023-12-19
L001276,Walker-Lewis,,67.0,Event/Webinar,2023-01-18,3,False,2,2,False,
L001277,Rivera-Carter,Retail,12.0,Referral,2026-05-30,5,False,1,6,False,
L001278,"Moreno, Barajas and Colon",Manufacturing,5.0,Partner,2026-08-09,1,False,1,4,False,
L001279,"Smith, Caldwell and Griffin",Manufacturing,214.0,Outbound SDR,2025-02-10,1,True,2,1,False,
L001280,"Austin, Oliver and Haley",Education,923.0,Outbound SDR,2024-05-31,3,True,3,3,False,
L001281,"Blackwell, James and Hogan",Retail,170.0,Outbound SDR,2024-09-10,4,False,1,3,False,
L001282,Cruz PLC,Real Estate,36.0,Event/Webinar,2025-03-24,4,False,0,2,False,
L001283,"Campbell, Pruitt and Short",Consulting,183.0,Organic Search,2023-01-16,4,True,0,1,False,
L001284,Robertson-Hicks,,16.0,Partner,2025-02-05,2,False,2,3,False,
L001285,Williams-Villanueva,Real Estate,156.0,Partner,2026-05-01,1,True,1,8,True,2026-07-17
L001286,Flores Inc,Manufacturing,,Referral,2023-08-10,3,False,1,6,False,
L001287,Jackson PLC,Media,51.0,Organic Search,2024-11-19,2,False,4,5,False,
L001288,"Smith, Jones and Santiago",Manufacturing,84.0,Partner,2024-10-27,6,True,3,0,False,
L001289,Hancock Group,Manufacturing,134.0,Referral,2026-08-27,4,False,2,1,False,
L001290,Harris Ltd,Manufacturing,549.0,Paid Search,2023-11-04,2,False,5,3,False,
L001291,"Rowe, Lucas and Case",Real Estate,57.0,Paid Search,2023-04-27,5,True,1,3,False,
L001292,"Parks, Johnson and Love",Consulting,,Outbound SDR,2024-10-16,3,True,1,0,True,2025-01-11
L001293,Miller Inc,Healthcare,31.0,Partner,2023-02-22,2,True,1,0,True,2023-05-16
L001294,Bauer PLC,Media,57.0,Referral,2024-06-15,9,False,0,5,True,2024-08-07
L001295,Andrews and Sons,Logistics,5.0,Outbound SDR,2023-03-14,4,False,1,2,False,
L001296,Russell-Hayes,Consulting,29.0,Partner,2026-03-17,5,True,1,1,True,2026-04-10
L001297,Hamilton-Smith,Education,202.0,Partner,2024-03-31,7,True,1,2,False,
L001298,"Wilson, Smith and Cortez",,68.0,Partner,2025-09-01,3,False,0,0,True,2025-11-25
L001299,Avila PLC,Education,43.0,Event/Webinar,2024-09-06,1,False,0,4,False,
L001300,Haynes Inc,Health Care,548.0,Partner,2026-02-17,5,False,1,5,True,2026-03-12
L001301,Reilly-Rodriguez,Manufacturing,101.0,Organic Search,2025-08-22,4,True,2,4,False,
L001302,"Turner, Miller and Hubbard",Healthcare,40.0,Partner,2024-06-13,2,False,1,2,True,2024-08-23
L001303,James-Short,Healthcare,246.0,Partner,2024-11-18,2,True,1,2,True,2025-02-09
L001304,Wells PLC,Fintech,53.0,Paid Search,2024-12-28,2,True,2,2,False,
L001305,Taylor Group,Retail,510.0,Partner,2024-09-20,3,False,0,5,True,2024-11-12
L001306,"Phillips, Walters and Evans",,84.0,Referral,2024-06-17,4,False,1,5,True,2024-08-30
L001307,"Wong, Bernard and Smith",Manufacturing,217.0,Outbound SDR,2023-08-30,2,False,2,3,False,
L001308,"Thomas, Williams and Armstrong",Media,15.0,Organic Search,2026-07-23,3,False,1,3,True,2026-08-29
L001309,Medina-Arroyo,Consulting,243.0,Event/Webinar,2023-05-26,2,False,2,4,False,
L001310,Clark-Figueroa,,1289.0,Paid Search,2025-10-21,5,False,2,4,False,
L001311,"Cooper, Gutierrez and Brewer",Fintech,,Partner,2025-02-20,2,True,2,3,True,2025-04-28
L001312,"Thomas, White and Jensen",Manufacturing,151.0,Outbound SDR,2023-04-21,4,False,3,1,False,
L001313,Lee-White,Healthcare,,Paid Search,2024-02-15,3,False,1,3,False,
L001314,"Phelps, York and Randolph",Education,15.0,Outbound SDR,2026-03-12,2,False,3,1,False,
L001315,"Murray, Dunn and Roberts",Media,372.0,Paid Search,2024-10-09,7,False,3,3,False,
L001316,King and Sons,healthcare,16.0,Organic Search,2025-09-25,1,False,1,2,False,
L001317,"Carpenter, Lynn and Howard",Education,27.0,Partner,2023-12-29,3,False,1,1,True,2024-02-07
L001318,"Rios, Garcia and Harvey",Software,69.0,Organic Search,2025-07-14,2,False,0,2,False,
L001319,Stewart Group,Manufacturing,83.0,Paid Search,2023-12-12,1,False,1,3,False,
L001320,Jensen-Torres,,102.0,Paid Search,2025-09-29,5,False,1,6,False,
L001321,"Hernandez, Knight and Aguirre",Fintech,309.0,Paid Search,2026-06-12,3,False,4,1,False,
L001322,Jackson-Edwards,Logistics,480.0,Partner,2025-05-29,4,False,0,6,False,
L001323,Joseph Ltd,Logistics,17.0,Outbound SDR,2025-09-04,2,False,2,2,False,
L001324,Hill-Ward,Logistics,62.0,Organic Search,2023-03-19,2,False,2,6,False,
L001325,"Quinn, Humphrey and Ford",Real Estate,55.0,Paid Search,2025-02-03,3,False,2,2,False,
L001326,Hampton-Tucker,SaaS,154.0,Referral,2025-12-23,4,False,0,5,True,2026-01-16
L001327,Thompson PLC,SaaS,148.0,Partner,2023-01-09,2,False,1,3,False,
L001328,Wilkinson and Sons,Retail,39.0,Paid Search,2024-12-06,4,True,1,3,True,2025-01-14
L001329,"Gonzalez, Gross and Sims",Healthcare,24.0,Organic Search,2025-02-24,3,False,1,5,False,
L001330,"Jones, Smith and Hunter",Real Estate,477.0,Event/Webinar,2024-09-18,4,True,2,3,True,2024-10-09
L001331,Hess PLC,Fintech,66.0,Organic Search,2024-09-02,4,False,5,3,False,
L001332,Hammond-Lewis,Manufacturing,150.0,Outbound SDR,2025-12-01,2,False,5,4,True,2026-02-15
L001333,Arnold PLC,Real Estate,,Referral,2025-06-07,8,True,5,2,True,2025-09-02
L001334,"Kennedy, Rowe and Diaz",Health Care,131.0,Referral,2025-09-30,3,False,3,4,False,
L001335,Vance PLC,Education,298.0,Paid Search,2023-12-04,3,False,3,4,False,
L001336,"Vincent, Anderson and Mason",Logistics,59.0,organic-search,2024-04-12,7,False,0,1,False,
L001337,Sanders PLC,Retail,200.0,Partner,2023-09-26,4,False,1,3,False,
L001338,Bates PLC,,,Partner,2023-02-14,1,False,1,2,False,
L001339,"Martin, Palmer and Griffin",Consulting,751.0,Event/Webinar,2023-12-13,1,True,1,7,False,
L001340,Knight PLC,,10.0,Referral,2026-08-25,4,False,2,3,True,2026-08-25
L001341,"Brennan, Thomas and Dennis",Logistics,967.0,Partner,2024-06-07,4,False,6,4,True,2024-08-14
L001342,Williams-Juarez,Consulting,153.0,Organic Search,2026-05-01,3,False,0,1,True,2026-05-07
L001343,Brown LLC,financial tech,53.0,Partner,2023-02-10,7,False,1,3,False,
L001344,Williams and Sons,Software,109.0,Partner,2023-08-26,8,True,1,3,True,2023-10-18
L001345,"Velez, Ward and Harrison",Media,178.0,Outbound SDR,2023-09-11,1,True,1,2,False,
L001346,Keith-Williams,Real Estate,46.0,Referral,2025-08-29,4,False,1,0,False,
L001347,"Nguyen, Padilla and Boyd",Healthcare,15.0,Paid Search,2026-07-14,6,False,2,4,False,
L001348,Davenport-Baker,saas ,76.0,Referral,2025-05-11,4,False,3,6,False,
L001349,"Hudson, Bennett and Gray",Fintech,115.0,Partner,2025-12-01,2,False,0,3,True,2026-01-04
L001350,"Valdez, Houston and Black",Consulting,18.0,Event/Webinar,2023-10-08,4,False,2,2,True,2023-11-30
L001351,Kaufman-Walker,Fintech,80.0,Event/Webinar,2026-06-19,2,False,3,6,False,
L001352,Gomez-Parrish,Fintech,28.0,Referral,2023-08-22,3,False,0,0,True,2023-09-04
L001353,Sparks-Eaton,Media,16.0,Paid Search,2026-06-01,2,False,2,3,False,
L001354,Shaw and Sons,Retail,76.0,Referral,2025-12-07,6,False,0,1,False,
L001355,Martin-Jones,Retail,373.0,Referral,2025-04-19,2,True,1,3,True,2025-05-26
L001356,"Campbell, Hernandez and Moore",Healthcare,60.0,Organic Search,2026-01-27,3,True,2,1,True,2026-03-31
L001357,"Love, Wilson and Hall",Retail,27.0,Partner,2025-09-11,1,False,2,3,True,2025-10-23
L001358,Cortez-Olson,Retail,100.0,Organic Search,2023-01-27,3,False,3,2,False,
L001359,Mendoza-Garza,Fintech,23.0,Organic Search,2026-03-21,2,False,1,0,False,
L001360,"Whitaker, Johnson and Williams",Media,87.0,Paid Search,2023-07-04,3,True,4,0,True,2023-09-07
L001361,"Vargas, Taylor and Hunt",financial tech,28.0,Partner,2023-07-27,2,False,1,3,False,
L001362,"Thomas, Jackson and Nielsen",Manufacturing,603.0,Partner,2024-04-18,4,True,3,2,True,2024-06-15
L001363,"Mullen, Greene and Elliott",Manufacturing,249.0,Referral,2025-08-08,3,False,1,3,False,
L001364,Johns Ltd,Software,91.0,Organic Search,2023-12-24,3,False,1,3,True,2023-12-29
L001365,"Nicholson, Valentine and Robinson",Manufacturing,136.0,Referral,2024-10-02,5,True,2,3,False,
L001366,"Haney, Dillon and Jackson",,,Partner,2023-08-26,2,True,2,3,True,2023-09-07
L001367,Burke-Norton,,29.0,Organic Search,2023-10-11,1,True,2,3,True,2024-01-03
L001368,Hanson PLC,,,Referral,2025-01-02,3,True,1,1,True,2025-02-27
L001369,Jackson-Jennings,Consulting,47.0,Referral,2023-07-10,8,False,3,3,True,2023-08-26
L001370,Carlson-Jones,Education,253.0,Paid Search,2023-08-22,1,False,5,4,False,
L001371,Cruz-Rodriguez,Logistics,431.0,Outbound SDR,2025-07-23,2,False,2,2,False,
L001372,Mills PLC,Manufacturing,34.0,Outbound SDR,2025-09-06,2,False,2,4,False,
L001373,"Barnes, Hernandez and Davis",Logistics,401.0,Partner,2023-12-08,2,False,0,2,True,2023-12-22
L001374,Valenzuela-Greene,,66.0,Partner,2023-05-01,3,False,1,5,True,2023-05-21
L001375,"Gordon, Wilson and Olson",Fintech,25.0,Outbound SDR,2026-04-24,3,False,3,6,False,
L001376,Winters PLC,Media,162.0,Event/Webinar,2025-06-16,3,False,2,5,True,2025-07-09
L001377,Prince Ltd,,116.0,Outbound SDR,2025-01-04,3,False,2,6,True,2025-03-23
L001378,"Reynolds, Fisher and Golden",SaaS,34.0,Partner,2023-09-25,2,False,4,7,False,
L001379,"Moreno, Perez and Lang",Media,139.0,Outbound SDR,2023-08-20,3,True,0,6,True,2023-10-11
L001380,Bell-Ballard,Media,155.0,Organic Search,2023-05-10,3,False,0,2,False,
L001381,"Johnston, Coleman and Scott",Manufacturing,,Partner,2024-10-05,5,False,1,6,False,
L001382,Kent Inc,SaaS,111.0,Partner,2025-12-10,1,False,4,5,True,2026-02-21
L001383,George-Stephens,Consulting,52.0,Paid Search,2024-11-23,3,True,1,4,False,
L001384,Lopez-Fletcher,Real Estate,98.0,Event/Webinar,2026-06-20,2,False,1,4,True,2026-07-02
L001385,Lane Inc,,11.0,Partner,2024-05-24,3,False,3,2,False,
L001386,"Smith, Pena and Watts",Media,17.0,Referral,2026-08-06,3,False,1,2,True,2026-08-18
L001387,Ortiz-Rodriguez,Healthcare,58.0,Event/Webinar,2026-06-09,4,False,2,2,False,
L001388,Pearson-King,,56.0,Organic Search,2026-08-10,2,True,0,3,False,
L001389,"Henderson, Diaz and Hill",,95.0,Event/Webinar,2025-08-19,5,False,1,3,False,
L001390,"Sanders, Harris and Arnold",Media,17.0,Paid Search,2023-06-03,2,False,4,5,True,2023-08-04
L001391,"Olson, Wood and Peters",Education,214.0,Paid Search,2024-11-08,3,False,2,4,False,
L001392,Hinton-Lane,Manufacturing,91.0,organic-search,2025-11-04,3,True,2,2,False,
L001393,"Sanders, Taylor and Shields",Retail,283.0,Event/Webinar,2026-08-10,3,False,2,1,False,
L001394,Adkins Group,Logistics,20.0,Outbound SDR,2024-04-26,1,True,0,4,False,
L001395,"Avery, Garcia and Romero",Fintech,149.0,Outbound SDR,2025-06-28,4,False,0,3,False,
L001396,Owen-Mendez,Consulting,31.0,Outbound SDR,2023-06-30,7,True,0,4,False,
L001397,"Mann, Martin and Oconnell",Media,816.0,Outbound SDR,2024-10-09,4,False,1,1,False,
L001398,Brock and Sons,Fintech,38.0,Outbound SDR,2026-08-31,4,False,1,2,True,2026-08-31
L001399,Frost-Graham,,379.0,Outbound SDR,2025-04-24,3,False,1,2,False,
L001400,Baker LLC,SaaS,37.0,Event/Webinar,2026-01-29,6,False,1,3,False,
L001401,Lynch Ltd,SaaS,48.0,Organic Search,2026-05-22,5,True,2,2,False,
L001402,Arias-Morales,Consulting,143.0,Partner,2024-09-15,3,False,2,5,False,
L001403,"Meyer, Dawson and Harper",Real Estate,5.0,Event/Webinar,2024-02-28,3,True,0,3,False,
L001404,Bowman Group,Media,186.0,Referral,2025-01-14,4,False,2,1,False,
L001405,Harris Ltd,SAAS,35.0,Paid Search,2025-07-19,2,False,0,0,False,
L001406,"Mitchell, Johnson and Greene",Education,10.0,Event/Webinar,2026-06-23,3,False,0,1,False,
L001407,"Hale, Gilbert and Craig",Consulting,1.0,Outbound SDR,2025-01-14,3,False,3,3,False,
L001408,Allen-Smith,Media,188.0,Organic search,2023-07-19,5,True,3,6,True,2023-10-11
L001409,Miller LLC,Retail,18.0,organic-search,2024-11-30,1,False,3,5,False,
L001410,Gomez-Foster,Education,118.0,Partner,2024-08-20,2,False,2,3,False,
L001411,"Gonzalez, Smith and Padilla",Real Estate,107.0,Event/Webinar,2025-02-04,3,False,2,4,True,2025-05-04
L001412,Dunn Ltd,financial tech,71.0,Organic Search,2023-12-03,4,False,3,5,False,
L001413,"Herman, Bailey and Richmond",Media,32.0,Paid Search,2025-04-18,5,False,1,2,False,
L001414,Perez-Mccarty,Fintech,92.0,Referral,2026-06-05,5,True,0,0,True,2026-06-30
L001415,Spears-Andrews,Retail,16.0,Organic Search,2025-03-15,1,False,1,0,False,
L001416,Thompson-Hunter,Retail,116.0,Outbound SDR,2024-01-26,4,False,2,2,False,
L001417,"Jones, Phillips and Arroyo",Education,37.0,Organic Search,2025-04-28,2,False,0,5,False,
L001418,"Frye, Walter and Li",SaaS,159.0,Partner,2026-04-20,2,True,1,2,True,2026-05-05
L001419,"Wright, Ramos and Bennett",Media,67.0,Outbound SDR,2026-04-21,2,True,0,1,True,2026-06-24
L001420,Carrillo-Todd,Healthcare,210.0,Outbound SDR,2023-01-09,3,False,1,4,False,
L001421,Maldonado-Mosley,,302.0,Partner,2023-04-10,2,False,3,2,False,
L001422,Olson LLC,Real Estate,41.0,Outbound SDR,2026-04-13,4,True,3,2,True,2026-06-13
L001423,Reyes and Sons,Real Estate,626.0,Paid Search,2026-03-30,4,False,3,4,True,2026-04-21
L001424,"Haynes, Mcbride and Gutierrez",Healthcare,30.0,Organic Search,2025-03-04,4,False,3,1,False,
L001425,Black-Smith,Consulting,81.0,Event/Webinar,2024-10-21,3,False,2,3,False,
L001426,Wright-Davis,Real Estate,80.0,Outbound SDR,2025-05-07,2,False,0,5,False,
L001427,"Goodman, Peterson and Spencer",Consulting,52.0,Partner,2024-05-23,1,True,1,5,True,2024-06-27
L001428,Woods LLC,Logistics,376.0,Referral,2024-08-25,4,True,0,2,False,
L001429,Shannon LLC,Media,39.0,Paid Search,2023-10-10,3,False,0,3,True,2023-12-01
L001430,Valentine Ltd,Consulting,,Partner,2025-11-15,2,False,0,5,True,2025-12-23
L001431,Porter and Sons,Real Estate,122.0,Referral,2026-02-07,6,False,1,3,False,
L001432,Moss LLC,Retail,294.0,Paid Search,2024-03-05,2,False,3,2,False,
L001433,Perez and Sons,Consulting,,Partner,2024-08-18,5,False,3,1,True,2024-11-13
L001434,"Kelly, Maxwell and Wilson",Education,253.0,Partner,2023-09-29,1,False,4,4,False,
L001435,Lowe Ltd,Healthcare,69.0,Event/Webinar,2026-01-16,6,False,0,3,False,
L001436,Austin-Duran,Education,,Partner,2023-08-25,1,True,0,3,False,
L001437,"Rubio, Charles and Watson",Education,325.0,Event/Webinar,2025-09-10,3,False,1,1,False,
L001438,Vasquez-Galloway,Consulting,35.0,Event/Webinar,2025-05-04,3,False,4,3,False,
L001439,"Melton, Henry and Joyce",Real Estate,28.0,Referral,2025-05-15,3,True,0,6,True,2025-05-16
L001440,"Ramirez, Walker and Ray",Real Estate,105.0,Organic Search,2023-02-21,4,False,0,2,False,
L001441,Fox Group,Logistics,21.0,Paid Search,2023-04-19,4,False,0,1,False,
L001442,Ayers-Johnson,,,Paid Search,2024-06-30,3,False,2,4,True,2024-07-20
L001443,Long-Parks,Manufacturing,122.0,Partner,2024-05-28,5,True,0,4,False,
L001444,Bryant Inc,Healthcare,165.0,Organic Search,2024-08-27,2,True,3,4,False,
L001445,"Holmes, Stewart and Smith",Retail,,Event/Webinar,2023-03-08,5,True,1,4,False,
L001446,"Clark, Carpenter and Nguyen",Education,39.0,Outbound SDR,2023-07-29,2,False,0,3,True,2023-10-15
L001447,"Hensley, Lopez and Baker",Real Estate,49.0,Paid Search,2026-08-18,6,True,3,3,False,
L001448,Ruiz-Austin,Real Estate,,Outbound SDR,2024-05-01,2,False,1,3,False,
L001449,White-Coleman,,37.0,Partner,2024-08-12,4,False,1,3,True,2024-11-08
L001450,Haynes-Watson,SaaS,389.0,Outbound SDR,2025-03-04,3,False,0,5,False,
L001451,Ramirez-White,Logistics,8.0,Partner,2024-10-02,1,False,1,4,False,
