ticket_id,account_id,opened_date,severity,resolved,resolution_time_days
T001326,A000162,2025-07-29 12:32:03.576219,High,True,3.7
T001327,A000162,2025-10-21 12:26:30.446866,Medium,True,4.7
T001328,A000162,2025-11-27 16:38:40.421865,Medium,False,
T001329,A000162,2025-11-21 04:39:40.158227,High,False,
T001330,A000162,2025-05-16 17:43:43.077943,Low,True,6.1
T001331,A000162,2025-11-15 21:44:23.855905,High,True,3.1
T001332,A000162,2025-08-06 06:10:25.258956,High,True,4.3
T001333,A000162,2025-07-10 13:41:40.810456,Medium,True,7.3
T001334,A000162,2025-05-18 03:36:18.226823,High,False,
T001335,A000162,2025-09-06 00:16:42.731894,High,True,6.5
T001336,A000162,2025-04-05 16:13:47.922016,High,False,
T001337,A000162,2025-10-21 04:10:47.417944,High,True,7.9
T001338,A000162,2025-08-26 16:36:34.158280,Low,False,
T001339,A000162,2025-11-01 16:27:12.351035,Low,True,5.1
T001340,A000163,2024-02-21 06:10:44.469656,Low,False,
T001341,A000163,2024-01-09 20:58:02.428117,Medium,True,3.1
T001342,A000163,2023-11-30 09:03:29.362833,Medium,True,6.0
T001343,A000163,2023-11-04 15:39:24.777133,,False,
T001344,A000163,2024-01-30 01:04:18.955224,High,True,0.6
T001345,A000163,2024-02-03 14:44:20.826077,Medium,True,2.0
T001346,A000163,2024-02-26 18:11:33.782648,High,True,4.7
T001347,A000163,2023-12-11 15:50:05.589259,High,False,
T001348,A000163,2023-10-01 22:20:26.360813,Medium,False,
T001349,A000163,2023-09-29 20:33:11.489934,Medium,True,0.6
T001350,A000163,2023-11-26 06:39:52.463238,,True,2.9
T001351,A000163,2023-08-19 10:05:56.237416,High,True,3.2
T001352,A000164,2026-05-09 17:18:13.232921,Medium,True,2.0
T001353,A000165,2026-05-24 14:10:30.721395,,True,0.8
T001354,A000165,2025-10-22 21:52:14.131712,Low,True,1.7
T001355,A000165,2025-07-11 11:38:41.525841,Low,True,1.7
T001356,A000165,2026-03-28 02:12:29.566253,High,False,
T001357,A000165,2026-02-20 21:16:02.054868,Low,True,5.2
T001358,A000165,2025-07-20 13:18:44.536450,Medium,False,
T001359,A000166,2026-02-08 03:25:59.016730,Low,True,7.5
T001360,A000166,2025-11-16 06:47:22.514531,Low,True,3.1
T001361,A000166,2025-08-02 05:24:38.376150,High,True,2.7
T001362,A000166,2026-01-28 22:21:16.961788,Low,False,
T001363,A000166,2026-01-19 00:17:14.686656,Medium,True,9.3
T001364,A000166,2025-10-02 00:36:00.827399,Low,True,6.5
T001365,A000166,2025-12-10 20:46:49.935367,Medium,False,
T001366,A000166,2026-02-09 20:29:59.031741,High,True,6.0
T001367,A000166,2025-10-07 05:37:46.713254,High,True,3.9
T001368,A000166,2025-09-02 20:57:25.804182,Medium,True,4.0
T001369,A000166,2025-12-28 23:01:47.459533,High,True,6.6
T001370,A000166,2025-09-09 07:03:34.802719,Low,True,2.5
T001371,A000166,2025-10-15 03:42:05.751623,High,True,0.3
T001372,A000166,2025-09-01 04:35:55.739220,Low,True,11.4
T001373,A000166,2025-09-17 20:54:00.486895,Low,True,4.6
T001374,A000166,2025-12-24 22:19:20.946028,Low,False,
T001375,A000166,2026-01-15 00:35:03.009619,High,True,7.0
T001376,A000167,2026-03-05 07:55:06.403938,High,True,9.6
T001377,A000167,2026-01-14 02:49:37.714601,Low,True,2.3
T001378,A000167,2025-12-05 22:24:48.783588,Medium,True,2.1
T001379,A000167,2025-09-12 02:31:19.179732,Medium,True,1.9
T001380,A000167,2026-06-15 04:52:30.764209,Medium,True,3.7
T001381,A000167,2025-10-30 09:03:15.908245,Medium,True,20.2
T001382,A000167,2026-07-26 13:05:12.056103,Low,True,5.9
T001383,A000167,2025-09-29 02:51:17.165052,Low,True,3.6
T001384,A000167,2026-02-27 08:56:53.162952,Medium,True,6.3
T001385,A000168,2024-09-18 11:55:57.629781,Low,True,0.9
T001386,A000168,2024-09-19 13:20:31.396859,,True,2.7
T001387,A000168,2025-12-07 23:13:23.011341,Medium,True,9.9
T001388,A000168,2025-10-02 10:21:33.335798,Medium,True,6.5
T001389,A000168,2026-06-22 17:35:25.557377,Low,True,0.6
T001390,A000168,2025-11-03 12:38:34.457709,Low,True,8.7
T001391,A000169,2026-02-15 08:47:43.516171,Low,True,2.0
T001392,A000169,2025-12-20 07:51:37.494191,Low,True,2.7
T001393,A000169,2025-12-26 19:22:38.459863,,True,2.1
T001394,A000169,2026-01-20 12:54:21.878794,Medium,True,2.1
T001395,A000169,2025-12-30 14:03:23.717433,Low,True,8.4
T001396,A000170,2024-03-18 21:37:44.047871,High,False,
T001397,A000170,2024-03-04 05:49:11.264128,,False,
T001398,A000170,2024-04-09 15:04:57.354893,High,True,7.6
T001399,A000170,2024-02-09 05:13:43.275117,High,False,
T001400,A000170,2024-04-16 08:55:27.126473,High,True,4.1
T001401,A000170,2024-05-05 09:43:04.456882,,False,
T001402,A000170,2024-03-20 15:52:06.853281,Low,False,
T001403,A000170,2024-03-27 12:18:01.562407,Low,True,1.8
T001404,A000170,2024-02-25 06:40:32.846906,Medium,True,2.0
T001405,A000170,2024-02-24 18:21:14.969820,,True,2.8
T001406,A000170,2024-05-16 07:03:49.274096,Low,True,4.7
T001407,A000170,2024-04-12 13:05:06.296736,Low,True,4.8
T001408,A000170,2024-03-11 15:59:12.513673,High,True,5.0
T001409,A000171,2025-04-12 21:21:03.641787,Low,True,0.6
T001410,A000171,2024-09-24 23:28:15.710374,Medium,True,1.9
T001411,A000171,2024-08-01 16:15:34.955589,,True,2.3
T001412,A000171,2025-08-23 07:22:34.247491,Medium,True,0.6
T001413,A000172,2025-05-08 01:30:38.395739,High,False,
T001414,A000172,2024-12-13 06:19:12.315224,Low,False,
T001415,A000172,2025-05-17 07:42:06.651274,High,True,3.5
T001416,A000172,2025-06-15 20:31:58.448558,High,False,
T001417,A000172,2025-04-07 14:54:19.080914,Medium,False,
T001418,A000172,2025-04-23 22:36:32.337437,Medium,True,1.2
T001419,A000172,2025-05-05 03:03:13.651788,High,True,0.4
T001420,A000172,2024-12-26 04:16:31.255563,High,False,
T001421,A000172,2025-01-01 05:27:28.016322,Low,False,
T001422,A000172,2025-04-19 19:30:11.170824,High,False,
T001423,A000172,2025-05-30 13:07:00.722722,Medium,True,1.5
T001424,A000172,2025-01-25 16:16:07.251155,High,False,
T001425,A000172,2025-05-30 12:26:26.337661,High,True,4.7
T001426,A000173,2026-06-12 21:38:15.333884,Medium,False,
T001427,A000173,2026-07-18 23:15:10.337069,Low,True,1.0
T001428,A000173,2026-07-21 23:10:55.165157,Low,True,1.8
T001429,A000174,2026-06-01 23:21:05.663093,Low,True,5.1
T001430,A000174,2026-06-27 20:16:10.170111,Low,True,8.5
T001431,A000174,2026-06-19 10:45:03.061016,High,True,3.6
T001432,A000175,2023-08-06 05:34:12.255806,High,True,2.4
T001433,A000175,2024-05-11 07:24:09.584536,Medium,True,8.9
T001434,A000175,2025-03-23 01:32:10.781032,Medium,True,3.4
T001435,A000175,2025-10-30 17:38:09.134605,Low,True,9.0
T001436,A000175,2026-05-16 08:39:22.844235,,True,3.4
T001437,A000175,2025-09-08 11:25:37.853611,Low,True,5.0
T001438,A000175,2023-08-10 04:11:21.703443,Medium,False,
T001439,A000175,2025-03-10 07:18:57.218365,Low,True,5.4
T001440,A000175,2026-06-13 13:39:51.612696,Low,True,2.2
T001441,A000175,2026-08-28 10:47:19.124676,Low,True,2.8
T001442,A000175,2025-02-27 00:23:43.485316,High,True,9.4
T001443,A000175,2025-05-03 06:52:43.028657,Low,True,2.8
T001444,A000175,2024-12-11 20:56:38.323884,Medium,True,2.5
T001445,A000175,2024-06-18 17:32:57.176809,Low,True,0.7
T001446,A000175,2023-07-23 05:17:21.149751,Low,True,0.9
T001447,A000175,2023-09-22 21:01:49.220842,Low,True,2.6
T001448,A000175,2025-10-30 02:45:52.824154,Low,True,2.4
T001449,A000175,2025-06-23 00:32:45.233852,Medium,True,6.9
T001450,A000175,2024-03-17 16:21:16.277984,,True,3.4
T001451,A000175,2024-02-01 15:27:19.026234,Low,True,8.8
T001452,A000175,2024-08-28 07:57:07.838840,Low,True,0.8
T001453,A000176,2026-06-05 03:08:29.456036,Medium,True,2.8
T001454,A000176,2026-08-11 00:57:46.006677,Medium,True,15.0
T001455,A000176,2026-05-03 22:10:50.003266,High,True,5.3
T001456,A000176,2026-05-18 16:18:02.461937,Medium,True,6.8
T001457,A000176,2026-05-26 07:11:30.853079,,False,
T001458,A000176,2026-06-01 20:46:36.540586,High,True,2.9
T001459,A000176,2026-06-24 00:28:33.083169,Low,False,
T001460,A000176,2026-08-10 12:47:05.032886,Medium,True,5.9
T001461,A000176,2026-07-26 21:09:35.847572,High,True,0.8
T001462,A000177,2026-07-18 23:38:29.355073,,False,
T001463,A000177,2026-08-24 01:03:59.573237,,True,3.4
T001464,A000179,2025-05-28 08:23:16.876790,Low,False,
T001465,A000179,2025-07-30 21:11:18.110531,Medium,True,13.2
T001466,A000179,2025-10-03 23:58:51.136823,Medium,True,0.9
T001467,A000179,2025-08-01 23:49:36.945292,Medium,True,3.7
T001468,A000179,2025-07-03 00:34:40.498152,Medium,True,13.3
T001469,A000179,2025-09-09 05:46:37.720089,,True,1.1
T001470,A000180,2026-02-09 07:34:56.638815,Medium,True,1.4
T001471,A000180,2026-06-04 18:29:53.212540,,True,5.0
T001472,A000180,2026-03-13 16:27:42.449719,Low,True,11.0
T001473,A000180,2026-01-24 22:39:33.302965,Low,True,1.9
T001474,A000180,2026-02-19 01:12:59.632137,High,True,1.3
T001475,A000180,2026-02-28 09:38:31.086076,Medium,True,2.4
T001476,A000180,2026-06-05 02:37:44.923131,Low,True,2.2
T001477,A000181,2025-07-15 03:32:00.591988,Low,True,3.5
T001478,A000181,2026-01-14 01:23:52.179499,Low,True,8.0
T001479,A000181,2025-11-13 04:24:25.829797,Low,True,3.4
T001480,A000181,2026-08-04 15:17:09.094819,Low,True,7.1
T001481,A000182,2024-12-27 09:57:07.700311,Low,True,0.8
T001482,A000182,2024-05-02 12:11:51.494603,Low,True,8.5
T001483,A000182,2024-09-09 01:54:16.542347,Low,True,5.2
T001484,A000182,2025-11-17 19:17:45.479197,Medium,True,1.8
T001485,A000182,2026-08-09 20:13:35.661858,Medium,True,8.8
T001486,A000182,2024-11-26 07:50:59.554551,Medium,True,0.2
T001487,A000182,2026-03-24 09:48:13.557148,Low,True,4.4
T001488,A000182,2026-05-07 23:46:48.431441,,True,1.4
T001489,A000182,2025-08-19 19:19:52.404054,Low,True,4.3
T001490,A000183,2026-06-09 10:02:29.857369,Low,False,
T001491,A000183,2026-01-05 19:40:23.457469,Low,True,3.6
T001492,A000183,2026-08-22 12:54:24.590030,High,True,3.0
T001493,A000183,2026-08-27 17:30:19.073959,Low,True,5.6
T001494,A000184,2024-06-14 19:58:37.380846,,True,4.9
T001495,A000184,2026-03-09 10:48:31.465484,Low,True,7.1
T001496,A000184,2024-06-05 14:04:07.188068,Medium,True,2.3
T001497,A000184,2024-03-16 11:11:05.865539,Low,True,0.7
T001498,A000184,2026-08-01 04:52:23.781351,Low,False,
T001499,A000184,2025-05-09 15:46:16.701165,,True,6.9
T001500,A000184,2025-09-22 21:47:56.489290,,True,3.1
T001501,A000184,2026-06-23 04:17:17.893378,Low,True,2.6
T001502,A000184,2024-04-04 01:36:25.020963,Low,True,5.5
T001503,A000184,2024-10-22 13:48:38.657579,Low,False,
T001504,A000184,2025-03-26 09:07:35.027561,High,True,1.2
T001505,A000184,2025-04-06 16:24:38.255294,Medium,True,1.0
T001506,A000186,2026-04-24 12:49:09.496054,,True,8.1
T001507,A000187,2026-05-28 20:32:07.728507,,True,0.5
T001508,A000187,2026-05-30 05:45:48.764489,Medium,True,6.4
T001509,A000188,2025-11-17 02:20:33.663715,Low,True,7.8
T001510,A000188,2025-12-13 15:47:47.026823,Low,True,3.2
T001511,A000188,2025-12-08 01:34:40.472976,Low,True,3.0
T001512,A000188,2025-12-12 22:20:29.295843,Low,True,2.9
T001513,A000188,2025-11-05 08:30:44.861434,Low,True,1.6
T001514,A000188,2026-06-21 22:17:16.603089,Medium,True,1.1
T001515,A000188,2026-01-06 01:54:34.120976,Low,True,0.7
T001516,A000188,2025-05-14 02:39:21.737681,Medium,True,8.2
T001517,A000188,2025-07-27 14:05:01.075015,Medium,True,5.4
T001518,A000189,2023-07-26 17:57:37.883572,Low,True,4.4
T001519,A000189,2024-09-30 10:33:33.647895,High,True,1.7
T001520,A000189,2023-08-26 12:06:44.793034,Medium,True,0.8
T001521,A000189,2024-02-28 06:31:41.488432,Medium,True,2.5
T001522,A000189,2026-04-20 12:08:08.324831,Medium,False,
T001523,A000189,2024-03-14 06:23:23.544654,Low,False,
T001524,A000189,2025-08-23 09:47:38.809688,Low,True,2.6
T001525,A000189,2024-08-18 08:16:12.343137,Low,True,7.1
T001526,A000189,2025-09-09 14:56:38.899481,Medium,True,3.6
T001527,A000189,2023-08-03 10:00:31.632938,Medium,True,3.5
T001528,A000189,2026-07-10 17:15:20.915019,Medium,True,3.9
T001529,A000189,2025-05-12 14:06:36.727938,,True,2.1
T001530,A000189,2024-11-20 15:55:00.247396,Low,True,0.7
T001531,A000189,2025-07-14 22:36:53.640607,Low,True,2.7
T001532,A000189,2024-07-31 02:45:06.960503,Medium,True,1.8
T001533,A000189,2024-12-07 19:06:12.918122,High,False,
T001534,A000189,2023-08-05 09:12:35.895860,Low,True,0.1
T001535,A000189,2026-04-07 07:43:41.164496,Low,True,7.4
T001536,A000189,2023-12-10 04:24:44.780525,Medium,True,6.8
T001537,A000189,2024-02-28 09:06:35.063755,Medium,True,3.6
T001538,A000189,2026-01-13 22:42:39.796133,High,True,1.7
T001539,A000189,2024-05-05 09:09:28.955976,Medium,True,3.0
T001540,A000189,2026-02-10 20:46:45.763743,,True,1.8
T001541,A000190,2024-03-14 16:06:14.317820,High,False,
T001542,A000190,2024-04-13 08:41:27.172019,Medium,False,
T001543,A000191,2025-12-20 07:01:48.005619,Medium,True,14.7
T001544,A000192,2024-12-25 22:26:14.112344,,True,0.3
T001545,A000192,2024-06-07 21:23:14.443072,Low,True,6.2
T001546,A000192,2025-04-18 19:46:07.630184,Low,True,4.3
T001547,A000192,2024-04-18 19:35:21.210475,Low,True,2.5
T001548,A000192,2025-03-28 10:04:19.533043,Medium,True,2.9
T001549,A000192,2024-12-25 08:26:41.510678,Low,False,
T001550,A000192,2025-03-24 02:17:11.570912,Low,True,4.3
T001551,A000192,2024-12-26 00:30:54.995192,Medium,True,4.7
T001552,A000192,2026-06-15 04:18:17.076977,Low,False,
T001553,A000192,2024-05-01 11:50:16.819476,High,True,2.2
T001554,A000193,2025-12-28 17:27:05.235554,Low,True,3.0
T001555,A000193,2025-02-06 01:17:56.114110,Low,True,3.9
T001556,A000193,2025-07-04 20:37:35.088255,High,True,4.9
T001557,A000193,2025-12-21 08:08:39.473736,Medium,True,2.2
T001558,A000193,2025-09-09 12:40:40.980067,Low,True,2.0
T001559,A000193,2025-09-15 18:33:13.721602,,True,5.9
T001560,A000193,2026-08-01 00:39:50.694718,,True,0.8
T001561,A000193,2026-08-10 10:52:46.570082,Low,True,2.3
T001562,A000193,2024-11-15 01:54:48.058645,Low,True,2.0
T001563,A000193,2025-11-17 10:04:38.543523,Low,True,2.7
T001564,A000193,2026-06-29 09:46:55.635711,Medium,True,6.1
T001565,A000193,2026-02-07 22:20:42.834000,Low,True,5.9
T001566,A000193,2025-04-01 13:23:05.972226,Medium,True,3.6
T001567,A000193,2025-08-04 07:48:24.519206,Low,True,4.1
T001568,A000194,2025-10-10 19:13:41.297548,Low,True,1.6
T001569,A000194,2025-05-22 11:36:00.332756,Low,True,2.9
T001570,A000194,2026-04-19 16:42:58.316698,Medium,True,9.8
T001571,A000194,2026-02-13 13:19:55.822714,Medium,True,2.6
T001572,A000194,2025-11-21 20:31:06.541046,Low,True,8.6
T001573,A000195,2025-07-17 17:55:45.969737,,True,3.9
T001574,A000195,2026-01-05 02:28:27.578868,High,True,2.8
T001575,A000195,2026-01-19 01:55:59.500286,Medium,True,6.8
T001576,A000195,2026-04-08 01:41:41.561282,Medium,True,1.5
T001577,A000195,2026-03-30 05:38:28.706450,Low,True,5.7
T001578,A000195,2025-08-15 05:37:13.020453,,True,9.0
T001579,A000195,2026-02-22 14:36:32.102535,Low,True,1.5
T001580,A000195,2026-08-03 23:28:04.717750,Low,True,0.8
T001581,A000195,2025-06-10 07:37:23.884011,Low,True,4.4
T001582,A000195,2026-07-27 19:37:02.804840,High,False,
T001583,A000195,2026-06-16 09:08:23.910548,High,True,3.2
T001584,A000195,2026-01-20 15:01:41.857665,Low,True,1.0
T001585,A000195,2026-08-05 10:43:37.915542,Medium,False,
T001586,A000195,2026-02-14 01:12:02.120151,Medium,True,0.7
T001587,A000195,2025-08-02 18:29:14.439654,Medium,True,1.8
T001588,A000195,2026-05-23 17:55:07.430662,High,False,
T001589,A000195,2025-10-18 03:29:37.619967,Medium,True,4.9
T001590,A000196,2026-07-05 06:40:33.173848,Low,True,1.8
T001591,A000196,2026-04-08 16:53:55.312728,Medium,True,2.3
T001592,A000196,2024-02-13 11:52:05.091066,Low,True,2.8
T001593,A000196,2024-09-01 09:39:15.841872,Low,True,7.4
T001594,A000196,2024-05-17 06:42:38.995395,Low,True,1.7
T001595,A000196,2026-03-20 10:37:30.455268,Medium,True,5.7
T001596,A000196,2025-06-12 10:40:18.454475,Low,True,2.6
T001597,A000196,2025-08-18 08:53:07.991259,Low,True,2.1
T001598,A000196,2026-05-26 00:24:06.482551,Low,True,2.1
T001599,A000196,2024-07-29 07:06:29.972781,,True,0.8
T001600,A000196,2025-01-08 00:16:58.430927,,True,3.4
T001601,A000196,2024-02-29 03:13:47.547205,Low,True,4.7
T001602,A000196,2026-04-01 09:51:57.437358,Medium,True,2.3
T001603,A000196,2024-11-18 21:24:05.964867,Medium,True,2.9
T001604,A000196,2026-02-16 19:29:14.213033,Low,True,5.5
T001605,A000196,2024-12-07 22:32:20.776495,,True,2.2
T001606,A000196,2025-08-02 00:18:42.989521,High,True,1.9
T001607,A000196,2025-12-17 19:44:43.806038,Low,True,0.6
T001608,A000197,2025-12-31 14:50:16.709539,Medium,True,4.4
T001609,A000197,2025-11-10 05:35:39.589236,Medium,False,
T001610,A000197,2025-12-10 05:17:57.996112,Medium,True,6.2
T001611,A000197,2025-08-16 06:58:17.483195,High,True,5.6
T001612,A000197,2025-12-01 01:57:05.254437,Medium,True,6.5
T001613,A000197,2025-12-05 12:36:27.378570,,True,1.5
T001614,A000197,2025-10-29 03:56:37.879735,High,False,
T001615,A000197,2025-10-17 18:14:26.714870,Medium,True,4.2
T001616,A000197,2025-09-29 19:26:11.112511,Medium,False,
T001617,A000197,2025-12-17 19:25:29.958326,Medium,True,2.8
T001618,A000197,2025-12-29 13:01:17.158822,Low,False,
T001619,A000197,2025-12-21 13:49:43.504979,Low,True,1.1
T001620,A000197,2025-12-01 21:52:10.101048,Medium,True,4.0
T001621,A000198,2026-06-19 10:34:35.444569,Medium,True,1.7
T001622,A000198,2026-07-15 16:16:22.805662,,True,1.8
T001623,A000200,2025-08-09 02:30:12.220108,Medium,True,6.2
T001624,A000200,2025-09-23 06:54:37.580319,Medium,True,2.6
T001625,A000200,2026-07-25 12:42:18.876049,High,True,5.5
T001626,A000200,2026-03-29 16:41:52.599529,,True,3.4
T001627,A000200,2025-07-06 03:39:41.061430,Low,True,0.5
T001628,A000200,2026-06-03 02:35:24.007217,Medium,True,1.0
T001629,A000200,2026-03-30 23:46:58.840521,High,True,2.1
T001630,A000200,2026-04-01 14:02:49.825143,Low,True,1.7
T001631,A000201,2025-01-04 16:18:23.822243,High,True,0.4
T001632,A000201,2026-04-12 23:26:47.159831,Low,True,4.5
T001633,A000201,2025-08-02 05:07:29.621532,Low,False,
T001634,A000201,2024-01-13 10:06:38.781156,Medium,True,1.2
T001635,A000201,2024-07-21 09:35:26.367643,Low,False,
T001636,A000201,2024-07-21 10:27:12.367874,Low,True,1.9
T001637,A000201,2023-07-13 23:55:01.094825,Low,True,8.3
T001638,A000201,2025-03-20 04:21:57.109195,High,True,4.4
T001639,A000201,2025-09-09 18:39:15.115580,Medium,False,
T001640,A000201,2024-03-05 13:16:33.433891,,True,4.9
T001641,A000201,2026-03-19 14:32:30.799335,,True,5.9
T001642,A000201,2023-10-03 13:55:33.206798,Low,True,4.8
T001643,A000201,2024-07-14 01:22:52.705871,Medium,False,
T001644,A000201,2025-04-09 21:23:49.347327,Medium,True,0.6
T001645,A000202,2026-01-19 10:59:42.219872,Low,True,3.5
T001646,A000202,2026-01-01 04:52:38.905086,Low,False,
T001647,A000202,2026-02-09 08:33:23.584490,Low,True,3.8
T001648,A000202,2025-12-20 21:48:38.847427,Medium,False,
T001649,A000202,2025-10-09 02:44:41.452827,High,False,
T001650,A000202,2025-12-10 09:06:25.780995,High,False,
T001651,A000202,2025-10-30 08:37:29.532408,High,False,
T001652,A000202,2025-12-25 00:13:22.523799,Low,False,
T001653,A000202,2025-12-09 22:42:41.862103,High,True,3.3
T001654,A000202,2026-02-16 16:39:35.493375,,True,4.3
T001655,A000203,2025-05-24 05:59:40.201818,Medium,True,7.5
T001656,A000203,2025-08-23 05:36:11.225442,Low,True,1.3
T001657,A000203,2023-10-23 05:28:15.762628,Low,True,3.1
T001658,A000203,2026-05-22 07:25:16.106767,Low,True,1.5
T001659,A000203,2024-12-03 14:00:35.977211,High,True,3.3
T001660,A000203,2025-06-16 11:01:41.024605,Medium,True,6.8
T001661,A000203,2025-02-20 11:26:30.098827,Low,True,4.1
T001662,A000203,2025-10-12 17:34:58.407461,Low,True,10.7
T001663,A000203,2025-08-27 23:15:55.812548,Low,True,3.7
T001664,A000203,2026-01-16 09:44:02.706522,High,True,4.0
T001665,A000203,2026-05-11 07:41:24.737635,,True,1.6
T001666,A000203,2025-05-16 11:06:06.069726,Medium,True,2.2
T001667,A000203,2026-07-24 08:26:41.448707,Medium,True,4.5
T001668,A000203,2023-10-31 00:24:09.403296,,True,5.2
T001669,A000203,2026-05-22 13:37:55.985401,Medium,True,1.7
T001670,A000203,2024-05-22 07:53:02.458263,Low,True,1.5
T001671,A000203,2024-09-21 10:53:19.010997,Medium,True,4.3
T001672,A000204,2025-05-27 18:39:18.579312,Low,True,1.5
T001673,A000204,2024-11-30 09:19:22.830632,High,True,5.1
T001674,A000204,2026-02-10 14:50:26.855788,Low,True,0.5
T001675,A000204,2025-03-12 17:14:19.264673,High,True,1.3
T001676,A000204,2026-08-13 14:55:14.527902,Medium,True,5.4
T001677,A000204,2025-08-17 20:32:55.673385,Low,True,1.5
T001678,A000205,2026-06-22 06:36:37.243544,Low,True,2.3
T001679,A000205,2026-08-31 12:16:24.660398,Low,True,0.7
T001680,A000205,2026-06-15 01:59:44.310835,Medium,True,1.0
T001681,A000205,2025-02-18 10:54:57.904015,Low,True,1.1
T001682,A000205,2025-04-07 09:07:37.442642,Medium,True,0.3
T001683,A000205,2026-04-16 09:09:37.083189,Low,True,0.6
T001684,A000206,2025-01-07 01:49:27.518907,Medium,True,4.2
T001685,A000206,2026-06-19 01:19:02.670668,Medium,True,3.8
T001686,A000206,2025-12-12 10:00:36.660315,Low,True,9.4
T001687,A000206,2025-06-10 08:41:01.498157,Low,False,
T001688,A000206,2025-10-19 08:56:41.922811,Medium,True,7.4
T001689,A000206,2025-02-19 10:57:20.733644,Medium,True,10.4
T001690,A000206,2025-12-12 11:10:46.692988,High,True,4.9
T001691,A000206,2025-06-13 02:37:10.282799,Medium,True,3.4
T001692,A000206,2025-03-09 05:17:48.142423,Low,True,4.8
